time_step,simulated_timestamp,UDI,Product ID,actual_machine_failure,xgboost_probability,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,selected_threshold,risk_status,risk_rolling_mean,risk_center_line,risk_ucl,risk_lcl,risk_beyond_control_limit,spc_risk_alert,torque_rolling_mean,torque_center_line,torque_ucl,torque_lcl,torque_beyond_control_limit
675,2026-06-01 19:14:00,3413,L50592,0,0.12822662,L,301.3,310.3,1313,55.6,127,0,0.86,Normal,0.025623561046086252,0.0484173446893692,0.44078411161899567,0.0,False,False,39.126,39.57697084698982,68.07734305908238,11.076598634897266,False
676,2026-06-01 19:15:00,3418,L50597,0,0.0038744428,L,301.6,310.6,1621,33.7,137,0,0.86,Normal,0.02560069691389799,0.0484173446893692,0.44078411161899567,0.0,False,False,39.234,39.57697084698982,68.07734305908238,11.076598634897266,False
677,2026-06-01 19:16:00,3421,L50600,0,0.007232459,L,301.6,310.6,1834,23.5,146,0,0.86,Normal,0.025631534038111567,0.0484173446893692,0.44078411161899567,0.0,False,False,38.848,39.57697084698982,68.07734305908238,11.076598634897266,False
678,2026-06-01 19:17:00,3425,L50604,0,0.0040387525,L,301.5,310.5,1593,32.9,155,0,0.86,Normal,0.025611956100910903,0.0484173446893692,0.44078411161899567,0.0,False,False,38.998,39.57697084698982,68.07734305908238,11.076598634897266,False
679,2026-06-01 19:18:00,3426,M18285,0,0.004779265,M,301.5,310.5,1623,33.5,157,0,0.86,Normal,0.02558360567316413,0.0484173446893692,0.44078411161899567,0.0,False,False,38.856,39.57697084698982,68.07734305908238,11.076598634897266,False
680,2026-06-01 19:19:00,3428,L50607,0,0.0072799916,L,301.6,310.6,1562,34.4,162,0,0.86,Normal,0.025615277923643587,0.0484173446893692,0.44078411161899567,0.0,False,False,38.818000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
681,2026-06-01 19:20:00,3437,L50616,0,0.011921687,L,301.5,310.5,1466,48.1,189,0,0.86,Normal,0.025733245844021438,0.0484173446893692,0.44078411161899567,0.0,False,False,39.076,39.57697084698982,68.07734305908238,11.076598634897266,False
682,2026-06-01 19:21:00,3439,L50618,0,0.008131844,L,301.4,310.4,1471,37.5,193,0,0.86,Normal,0.025752606466412545,0.0484173446893692,0.44078411161899567,0.0,False,False,39.168,39.57697084698982,68.07734305908238,11.076598634897266,False
683,2026-06-01 19:22:00,3447,H32860,0,0.84560084,H,301.6,310.6,1400,49.5,211,0,0.86,Normal,0.04242708707228303,0.0484173446893692,0.44078411161899567,0.0,True,True,39.556,39.57697084698982,68.07734305908238,11.076598634897266,False
684,2026-06-01 19:23:00,3451,L50630,0,0.08049564,L,301.6,310.6,1506,43.4,222,0,0.86,Normal,0.0436052237264812,0.0484173446893692,0.44078411161899567,0.0,False,False,39.646,39.57697084698982,68.07734305908238,11.076598634897266,False
685,2026-06-01 19:24:00,3452,L50631,0,0.008257668,L,301.6,310.6,1455,43.9,0,0,0.86,Normal,0.04334385266527534,0.0484173446893692,0.44078411161899567,0.0,False,False,39.878,39.57697084698982,68.07734305908238,11.076598634897266,False
686,2026-06-01 19:25:00,3454,L50633,0,0.016448168,L,301.5,310.4,1425,54.4,7,0,0.86,Normal,0.04307121576741338,0.0484173446893692,0.44078411161899567,0.0,False,False,40.058,39.57697084698982,68.07734305908238,11.076598634897266,False
687,2026-06-01 19:26:00,3456,H32869,0,0.003675164,H,301.4,310.3,1611,41.5,11,0,0.86,Normal,0.04294324197340757,0.0484173446893692,0.44078411161899567,0.0,False,False,40.148,39.57697084698982,68.07734305908238,11.076598634897266,False
688,2026-06-01 19:27:00,3457,H32870,0,0.0036520443,H,301.4,310.4,1610,38.6,16,0,0.86,Normal,0.03842169964686036,0.0484173446893692,0.44078411161899567,0.0,False,False,40.378,39.57697084698982,68.07734305908238,11.076598634897266,False
689,2026-06-01 19:28:00,3460,L50639,0,0.031480517,L,301.5,310.4,1270,54.2,26,0,0.86,Normal,0.03886389875784516,0.0484173446893692,0.44078411161899567,0.0,False,False,40.428,39.57697084698982,68.07734305908238,11.076598634897266,False
690,2026-06-01 19:29:00,3464,L50643,0,0.0042310813,L,301.6,310.5,1809,25.5,40,0,0.86,Normal,0.03879782659001649,0.0484173446893692,0.44078411161899567,0.0,False,False,39.998,39.57697084698982,68.07734305908238,11.076598634897266,False
691,2026-06-01 19:30:00,3469,L50648,0,0.017461749,L,301.8,310.7,2092,18.6,51,0,0.86,Normal,0.038642119551077485,0.0484173446893692,0.44078411161899567,0.0,False,False,39.298,39.57697084698982,68.07734305908238,11.076598634897266,False
692,2026-06-01 19:31:00,3473,L50652,0,0.006346766,L,301.8,310.7,1523,43.3,60,0,0.86,Normal,0.03822092381305993,0.0484173446893692,0.44078411161899567,0.0,False,False,39.182,39.57697084698982,68.07734305908238,11.076598634897266,False
693,2026-06-01 19:32:00,3475,M18334,0,0.010193446,M,301.9,310.8,1557,35.3,65,0,0.86,Normal,0.038293561153113845,0.0484173446893692,0.44078411161899567,0.0,False,False,39.211999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
694,2026-06-01 19:33:00,3478,L50657,0,0.006535004,L,301.8,310.7,1547,41.7,72,0,0.86,Normal,0.038085551355034115,0.0484173446893692,0.44078411161899567,0.0,False,False,39.182,39.57697084698982,68.07734305908238,11.076598634897266,False
695,2026-06-01 19:34:00,3500,L50679,0,0.41688928,L,301.9,311.0,1353,43.8,130,0,0.86,Normal,0.04628701573237777,0.0484173446893692,0.44078411161899567,0.0,False,False,39.292,39.57697084698982,68.07734305908238,11.076598634897266,False
696,2026-06-01 19:35:00,3501,H32914,0,0.001846263,H,301.9,311.0,1871,26.0,132,0,0.86,Normal,0.04620305095333606,0.0484173446893692,0.44078411161899567,0.0,False,False,39.044000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
697,2026-06-01 19:36:00,3503,M18362,0,0.53420705,M,301.8,310.9,1346,44.6,142,0,0.86,Normal,0.0566786083066836,0.0484173446893692,0.44078411161899567,0.0,True,True,39.15,39.57697084698982,68.07734305908238,11.076598634897266,False
698,2026-06-01 19:37:00,3504,L50683,0,0.02019694,L,301.7,310.8,1493,47.6,145,0,0.86,Normal,0.05691659121308476,0.0484173446893692,0.44078411161899567,0.0,False,False,39.38,39.57697084698982,68.07734305908238,11.076598634897266,False
699,2026-06-01 19:38:00,3511,L50690,0,0.0031986681,L,301.7,311.0,1474,42.6,164,0,0.86,Normal,0.05666221646592021,0.0484173446893692,0.44078411161899567,0.0,False,False,39.616,39.57697084698982,68.07734305908238,11.076598634897266,False
700,2026-06-01 19:39:00,3514,M18373,0,0.04986254,M,301.9,311.1,1417,52.5,171,0,0.86,Normal,0.057470223773270844,0.0484173446893692,0.44078411161899567,0.0,False,False,39.808,39.57697084698982,68.07734305908238,11.076598634897266,False
701,2026-06-01 19:40:00,3516,M18375,0,0.014912597,M,301.9,311.1,1605,40.0,179,0,0.86,Normal,0.057478456571698186,0.0484173446893692,0.44078411161899567,0.0,False,False,39.816,39.57697084698982,68.07734305908238,11.076598634897266,False
702,2026-06-01 19:41:00,3520,M18379,0,0.01864496,M,301.9,310.9,1569,32.5,188,0,0.86,Normal,0.057287907525897026,0.0484173446893692,0.44078411161899567,0.0,False,False,40.071999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
703,2026-06-01 19:42:00,3524,L50703,0,0.012214546,L,301.8,310.9,1521,39.3,197,0,0.86,Normal,0.05717038379982114,0.0484173446893692,0.44078411161899567,0.0,False,False,39.976,39.57697084698982,68.07734305908238,11.076598634897266,False
704,2026-06-01 19:43:00,3528,M18387,0,0.72579604,M,301.9,310.9,1573,38.9,209,0,0.86,Normal,0.0714627243578434,0.0484173446893692,0.44078411161899567,0.0,True,True,39.924,39.57697084698982,68.07734305908238,11.076598634897266,False
705,2026-06-01 19:44:00,3532,M18391,0,0.012547254,M,301.9,310.9,1641,33.2,3,0,0.86,Normal,0.06471357239410282,0.0484173446893692,0.44078411161899567,0.0,False,False,39.946,39.57697084698982,68.07734305908238,11.076598634897266,False
706,2026-06-01 19:45:00,3537,L50716,0,0.0021770275,L,302.0,311.0,1632,34.2,18,0,0.86,Normal,0.06461281351745128,0.0484173446893692,0.44078411161899567,0.0,False,False,39.762,39.57697084698982,68.07734305908238,11.076598634897266,False
707,2026-06-01 19:46:00,3538,M18397,0,0.006629251,M,302.0,311.0,1980,21.5,20,0,0.86,Normal,0.06459541003219783,0.0484173446893692,0.44078411161899567,0.0,False,False,39.22,39.57697084698982,68.07734305908238,11.076598634897266,False
708,2026-06-01 19:47:00,3539,L50718,0,0.0020765706,L,302.0,311.1,1635,36.0,23,0,0.86,Normal,0.06404608566779643,0.0484173446893692,0.44078411161899567,0.0,False,False,38.942,39.57697084698982,68.07734305908238,11.076598634897266,False
709,2026-06-01 19:48:00,3548,M18407,0,0.015308008,M,301.9,311.0,1467,48.1,43,0,0.86,Normal,0.06427742745727301,0.0484173446893692,0.44078411161899567,0.0,False,False,39.106,39.57697084698982,68.07734305908238,11.076598634897266,False
710,2026-06-01 19:49:00,3552,L50731,0,0.009476855,L,301.9,310.9,1799,24.2,54,0,0.86,Normal,0.06384745556861163,0.0484173446893692,0.44078411161899567,0.0,False,False,38.588,39.57697084698982,68.07734305908238,11.076598634897266,False
711,2026-06-01 19:50:00,3558,M18417,0,0.46976948,M,301.8,310.7,1309,43.3,68,0,0.86,Normal,0.07311890522949398,0.0484173446893692,0.44078411161899567,0.0,True,True,38.56,39.57697084698982,68.07734305908238,11.076598634897266,False
712,2026-06-01 19:51:00,3562,L50741,0,0.0042571267,L,301.7,310.6,1486,38.5,78,0,0.86,Normal,0.07274177038110792,0.0484173446893692,0.44078411161899567,0.0,False,False,38.336,39.57697084698982,68.07734305908238,11.076598634897266,False
713,2026-06-01 19:52:00,3571,H32984,0,0.07604215,H,301.8,310.6,1441,46.3,100,0,0.86,Normal,0.07397803290747106,0.0484173446893692,0.44078411161899567,0.0,False,False,38.934,39.57697084698982,68.07734305908238,11.076598634897266,False
714,2026-06-01 19:53:00,3572,M18431,0,0.009432012,M,301.7,310.6,1691,27.7,105,0,0.86,Normal,0.07409110610373318,0.0484173446893692,0.44078411161899567,0.0,False,False,38.668,39.57697084698982,68.07734305908238,11.076598634897266,False
715,2026-06-01 19:54:00,3576,L50755,0,0.0048642657,L,301.7,310.5,1567,39.1,114,0,0.86,Normal,0.07377922516316175,0.0484173446893692,0.44078411161899567,0.0,False,False,38.571999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
716,2026-06-01 19:55:00,3583,L50762,0,0.08643927,L,301.8,310.6,1395,50.5,131,0,0.86,Normal,0.0754098327178508,0.0484173446893692,0.44078411161899567,0.0,False,False,38.9,39.57697084698982,68.07734305908238,11.076598634897266,False
717,2026-06-01 19:56:00,3593,H33006,0,0.8398865,H,301.6,310.4,1369,45.4,156,0,0.86,Normal,0.09209581350907683,0.0484173446893692,0.44078411161899567,0.0,True,True,39.321999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
718,2026-06-01 19:57:00,3594,M18453,0,0.83841234,M,301.6,310.4,1377,44.9,161,0,0.86,Normal,0.10880592707544565,0.0484173446893692,0.44078411161899567,0.0,True,True,39.516000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
719,2026-06-01 19:58:00,3597,L50776,0,0.84063494,L,301.7,310.5,1354,50.0,169,0,0.86,Normal,0.12526954244822264,0.0484173446893692,0.44078411161899567,0.0,True,True,39.566,39.57697084698982,68.07734305908238,11.076598634897266,False
720,2026-06-01 19:59:00,3598,M18457,0,0.007207168,M,301.7,310.5,1724,33.0,171,0,0.86,Normal,0.1253494796808809,0.0484173446893692,0.44078411161899567,0.0,False,False,39.456,39.57697084698982,68.07734305908238,11.076598634897266,False
721,2026-06-01 20:00:00,3604,L50783,0,0.009890435,L,301.7,310.7,1542,40.0,188,0,0.86,Normal,0.12549414929002523,0.0484173446893692,0.44078411161899567,0.0,False,False,39.482,39.57697084698982,68.07734305908238,11.076598634897266,False
722,2026-06-01 20:01:00,3618,L50797,0,0.0020711618,L,301.8,311.0,1529,41.6,12,0,0.86,Normal,0.12514943780377508,0.0484173446893692,0.44078411161899567,0.0,False,False,39.368,39.57697084698982,68.07734305908238,11.076598634897266,False
723,2026-06-01 20:02:00,3619,L50798,0,0.012181836,L,301.9,311.1,1448,46.3,14,0,0.86,Normal,0.12528001120314003,0.0484173446893692,0.44078411161899567,0.0,False,False,39.414,39.57697084698982,68.07734305908238,11.076598634897266,False
724,2026-06-01 20:03:00,3637,L50816,0,0.015629066,L,302.2,311.4,1449,46.5,60,0,0.86,Normal,0.1254512950219214,0.0484173446893692,0.44078411161899567,0.0,False,False,39.744,39.57697084698982,68.07734305908238,11.076598634897266,False
725,2026-06-01 20:04:00,3641,H33054,0,0.004717151,H,302.4,311.6,1544,39.1,70,0,0.86,Normal,0.12298110558651387,0.0484173446893692,0.44078411161899567,0.0,False,False,39.414,39.57697084698982,68.07734305908238,11.076598634897266,False
726,2026-06-01 20:05:00,3644,L50823,0,0.0020754258,L,302.3,311.6,1784,26.4,79,0,0.86,Normal,0.12294512524735182,0.0484173446893692,0.44078411161899567,0.0,False,False,39.268,39.57697084698982,68.07734305908238,11.076598634897266,False
727,2026-06-01 20:06:00,3649,M18508,0,0.02557046,M,302.2,311.5,1443,47.0,90,0,0.86,Normal,0.12331188526470215,0.0484173446893692,0.44078411161899567,0.0,False,False,39.738,39.57697084698982,68.07734305908238,11.076598634897266,False
728,2026-06-01 20:07:00,3652,L50831,0,0.020553954,L,302.1,311.5,1444,44.9,97,0,0.86,Normal,0.12364218929316849,0.0484173446893692,0.44078411161899567,0.0,False,False,39.978,39.57697084698982,68.07734305908238,11.076598634897266,False
729,2026-06-01 20:08:00,3656,L50835,0,0.0044105365,L,302.1,311.4,1686,30.9,106,0,0.86,Normal,0.1236348147271201,0.0484173446893692,0.44078411161899567,0.0,False,False,39.926,39.57697084698982,68.07734305908238,11.076598634897266,False
730,2026-06-01 20:09:00,3660,M18519,0,0.0019085748,M,302.2,311.5,1734,25.0,116,0,0.86,Normal,0.12352738639106974,0.0484173446893692,0.44078411161899567,0.0,False,False,39.738,39.57697084698982,68.07734305908238,11.076598634897266,False
731,2026-06-01 20:10:00,3667,M18526,0,0.0029561876,M,302.3,311.6,1608,39.9,136,0,0.86,Normal,0.12334807640174404,0.0484173446893692,0.44078411161899567,0.0,False,False,39.574,39.57697084698982,68.07734305908238,11.076598634897266,False
732,2026-06-01 20:11:00,3669,L50848,0,0.0023889383,L,302.3,311.7,1510,38.7,141,0,0.86,Normal,0.12323321828851476,0.0484173446893692,0.44078411161899567,0.0,False,False,39.598,39.57697084698982,68.07734305908238,11.076598634897266,False
733,2026-06-01 20:12:00,3672,M18531,0,0.004150814,M,302.3,311.7,1486,39.6,147,0,0.86,Normal,0.10640421769814566,0.0484173446893692,0.44078411161899567,0.0,False,False,39.4,39.57697084698982,68.07734305908238,11.076598634897266,False
734,2026-06-01 20:13:00,3679,L50858,0,0.003725666,L,302.2,311.5,1567,33.1,168,0,0.86,Normal,0.10486881820717826,0.0484173446893692,0.44078411161899567,0.0,False,False,39.194,39.57697084698982,68.07734305908238,11.076598634897266,False
735,2026-06-01 20:14:00,3682,M18541,0,0.026679734,M,302.1,311.3,1453,45.1,174,0,0.86,Normal,0.10523725951323286,0.0484173446893692,0.44078411161899567,0.0,False,False,39.218,39.57697084698982,68.07734305908238,11.076598634897266,False
736,2026-06-01 20:15:00,3683,L50862,0,0.00592069,L,302.1,311.2,1550,34.8,177,0,0.86,Normal,0.10502670995192602,0.0484173446893692,0.44078411161899567,0.0,False,False,38.826,39.57697084698982,68.07734305908238,11.076598634897266,False
737,2026-06-01 20:16:00,3684,M18543,0,0.015313953,M,302.0,311.2,1558,39.1,179,0,0.86,Normal,0.10525948573602363,0.0484173446893692,0.44078411161899567,0.0,False,False,38.778,39.57697084698982,68.07734305908238,11.076598634897266,False
738,2026-06-01 20:17:00,3687,L50866,0,0.039204128,L,302.0,311.1,1406,50.5,187,0,0.86,Normal,0.10597052741097286,0.0484173446893692,0.44078411161899567,0.0,False,False,39.016000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
739,2026-06-01 20:18:00,3689,L50868,0,0.045206454,L,302.0,311.2,1420,45.8,192,0,0.86,Normal,0.10624504613922908,0.0484173446893692,0.44078411161899567,0.0,False,False,38.848,39.57697084698982,68.07734305908238,11.076598634897266,False
740,2026-06-01 20:19:00,3696,L50875,1,0.29681727,L,302.2,311.3,1530,37.3,207,1,0.86,Normal,0.11209676997037604,0.0484173446893692,0.44078411161899567,0.0,False,False,39.084,39.57697084698982,68.07734305908238,11.076598634897266,False
741,2026-06-01 20:20:00,3700,L50879,0,0.0016426475,L,302.2,311.2,1649,33.2,9,0,0.86,Normal,0.1117803879454732,0.0484173446893692,0.44078411161899567,0.0,False,False,39.376,39.57697084698982,68.07734305908238,11.076598634897266,False
742,2026-06-01 20:21:00,3713,L50892,0,0.003030084,L,302.3,311.5,1543,33.1,39,0,0.86,Normal,0.11171405430883169,0.0484173446893692,0.44078411161899567,0.0,False,False,39.172,39.57697084698982,68.07734305908238,11.076598634897266,False
743,2026-06-01 20:22:00,3717,L50896,0,0.0019810032,L,302.3,311.4,1609,32.3,49,0,0.86,Normal,0.11154980545863509,0.0484173446893692,0.44078411161899567,0.0,False,False,39.111999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
744,2026-06-01 20:23:00,3719,L50898,0,0.006208178,L,302.4,311.4,1450,44.1,56,0,0.86,Normal,0.11154326894320547,0.0484173446893692,0.44078411161899567,0.0,False,False,39.16,39.57697084698982,68.07734305908238,11.076598634897266,False
745,2026-06-01 20:24:00,3723,L50902,0,0.005112089,L,302.2,311.2,1451,41.8,66,0,0.86,Normal,0.10330772512592375,0.0484173446893692,0.44078411161899567,0.0,False,False,39.12,39.57697084698982,68.07734305908238,11.076598634897266,False
746,2026-06-01 20:25:00,3725,M18584,0,0.012543326,M,302.3,311.2,1507,47.7,70,0,0.86,Normal,0.10352166639175266,0.0484173446893692,0.44078411161899567,0.0,False,False,39.554,39.57697084698982,68.07734305908238,11.076598634897266,False
747,2026-06-01 20:26:00,3726,H33139,0,0.0047937315,H,302.3,311.1,1543,37.5,73,0,0.86,Normal,0.09293340010102838,0.0484173446893692,0.44078411161899567,0.0,False,False,39.412000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
748,2026-06-01 20:27:00,3728,L50907,0,0.0020754258,L,302.3,311.2,1786,24.3,81,0,0.86,Normal,0.09257096980232746,0.0484173446893692,0.44078411161899567,0.0,False,False,38.946,39.57697084698982,68.07734305908238,11.076598634897266,False
749,2026-06-01 20:28:00,3730,M18589,0,0.79618216,M,302.4,311.3,1312,61.5,85,0,0.86,Normal,0.10843063955195248,0.0484173446893692,0.44078411161899567,0.0,True,True,39.324,39.57697084698982,68.07734305908238,11.076598634897266,False
750,2026-06-01 20:29:00,3734,L50913,0,0.0024710817,L,302.2,311.1,1470,39.6,97,0,0.86,Normal,0.10748281036037952,0.0484173446893692,0.44078411161899567,0.0,False,False,39.066,39.57697084698982,68.07734305908238,11.076598634897266,False
751,2026-06-01 20:30:00,3744,L50923,0,0.0022681085,L,302.5,311.4,1759,24.6,124,0,0.86,Normal,0.10722992059309036,0.0484173446893692,0.44078411161899567,0.0,False,False,38.758,39.57697084698982,68.07734305908238,11.076598634897266,False
752,2026-06-01 20:31:00,3755,L50934,0,0.014458408,L,302.3,311.0,1442,43.7,152,0,0.86,Normal,0.10714618953410536,0.0484173446893692,0.44078411161899567,0.0,False,False,38.982,39.57697084698982,68.07734305908238,11.076598634897266,False
753,2026-06-01 20:32:00,3763,M18622,0,0.004615702,M,302.3,311.0,1526,37.7,171,0,0.86,Normal,0.1069942126562819,0.0484173446893692,0.44078411161899567,0.0,False,False,38.95,39.57697084698982,68.07734305908238,11.076598634897266,False
754,2026-06-01 20:33:00,3764,L50943,0,0.032786194,L,302.3,311.0,1428,47.9,174,0,0.86,Normal,0.09313401566352696,0.0484173446893692,0.44078411161899567,0.0,False,False,39.13,39.57697084698982,68.07734305908238,11.076598634897266,False
